timestamp,date,hour,actual_return,forecast_return,forecast_std,return_error,p_calm,p_stress,regime,actual_rv,forecast_rv,model_sigma_rv,rv_error,rv_abs_error,sigma_error,sigma_abs_error
2026-01-05 10:00:00,2026-01-05,10,3.695559785357247e-05,0.001239584415993783,0.004518735167938142,0.0012026288181402106,0.0014018795918673277,0.9985973834991455,STRESS,0.23497233738092604,0.09950890993047525,0.20289070583989124,-0.1354634274504508,0.1354634274504508,-0.0320816315410348,0.0320816315410348
2026-01-05 11:00:00,2026-01-05,11,-0.0007023900031844497,0.0010360353353754898,0.00481539529032592,0.0017384253385599395,0.0014018795918673277,0.9985973834991455,STRESS,0.20358044685984697,0.10562813529595505,0.2162107122994131,-0.09795231156389192,0.09795231156389192,0.012630265439566135,0.012630265439566135
2026-01-05 12:00:00,2026-01-05,12,-0.00014793446530187985,-0.000356936838544182,0.004372619350618665,-0.00020900237324230213,0.0014018795918673277,0.9985973834991455,STRESS,0.12849033933759055,0.10365168887278069,0.196330121913516,-0.02483865046480986,0.02483865046480986,0.06783978257592546,0.06783978257592546
2026-01-05 13:00:00,2026-01-05,13,0.0009981332042515003,0.0006061533357508754,0.004979952046434857,-0.0003919798685006249,0.0014018795918673277,0.9985973834991455,STRESS,0.08910936724601627,0.10594469328319402,0.22359929232387588,0.016835326037177745,0.016835326037177745,0.13448992507785962,0.13448992507785962
2026-01-05 14:00:00,2026-01-05,14,-0.004518024202031081,-0.000616855161488993,0.00417744999778848,0.003901169040542088,0.0014018795918673277,0.9985973834991455,STRESS,0.22051747996671128,0.10921108351274295,0.18756703970524863,-0.11130639645396834,0.11130639645396834,-0.032950440261462655,0.032950440261462655
2026-01-05 15:00:00,2026-01-05,15,-0.0014857739899865633,0.0004405168731919058,0.00481836161875888,0.001926290863178469,0.0014018795918673277,0.9985973834991455,STRESS,0.2302382205233575,0.10640532984486216,0.21634390011572652,-0.12383289067849533,0.12383289067849533,-0.013894320407630972,0.013894320407630972
2026-01-05 16:00:00,2026-01-05,16,-0.0037241216883531587,-0.00021675526368783096,0.005259208108309218,0.0035073664246653277,0.0014018795918673277,0.9985973834991455,STRESS,0.28424275980644315,0.09004558933207644,0.2361378584044391,-0.1941971704743667,0.1941971704743667,-0.04810490140200405,0.04810490140200405
2026-01-05 17:00:00,2026-01-05,17,-0.0016990771192629288,0.00034144303116015646,0.005625231322779556,0.002040520150423085,0.0014018795918673277,0.9985973834991455,STRESS,0.2871097192837351,0.08801862616763068,0.25257225997428334,-0.1990910931161044,0.1990910931161044,-0.034537459309451735,0.034537459309451735
2026-01-05 18:00:00,2026-01-05,18,-0.0020389655108705306,-0.0007859575008479325,0.004683152255097504,0.001253008010022598,0.0014018795918673277,0.9985973834991455,STRESS,0.3013478329406264,0.07677822897583866,0.21027301474407142,-0.22456960396478773,0.22456960396478773,-0.09107481819655497,0.09107481819655497
2026-01-05 19:00:00,2026-01-05,19,-0.0028878449383139527,0.00014798851875754863,0.004988525319378675,0.0030358334570715012,0.0014018795918673277,0.9985973834991455,STRESS,0.3265404270639312,0.061442133083982435,0.22398423132434467,-0.2650982939799488,0.2650982939799488,-0.10255619573958655,0.10255619573958655
2026-01-05 20:00:00,2026-01-05,20,0.003786250329279875,-7.640193285027684e-05,0.005361268465301796,-0.003862652262130152,0.0014018795918673277,0.9985973834991455,STRESS,0.3680832586768778,0.059414285729567,0.24072035706809589,-0.30866897294731077,0.30866897294731077,-0.12736290160878191,0.12736290160878191
2026-01-05 21:00:00,2026-01-05,21,0.0,5.871464993158688e-05,0.005540716877577306,5.871464993158688e-05,0.0014018795918673277,0.9985973834991455,STRESS,0.36534477581188396,0.052879909651991415,0.24877757079612212,-0.31246486615989255,0.31246486615989255,-0.11656720501576184,0.11656720501576184
2026-01-05 22:00:00,2026-01-05,22,-7.48362956382689e-05,-0.0005789023749671207,0.004164681200539076,-0.0005040660793288518,0.0014018795918673277,0.9985973834991455,STRESS,0.3038690667039743,0.052007634694230115,0.1869937221306672,-0.2518614320097442,0.2518614320097442,-0.11687534457330709,0.11687534457330709
2026-01-05 23:00:00,2026-01-05,23,-0.00037426550831738665,-2.358688764551067e-05,0.004859446113207228,0.000350678620671876,0.0014018795918673277,0.9985973834991455,STRESS,0.2969316944138461,0.04811133481315788,0.21818858934134094,-0.2488203596006882,0.2488203596006882,-0.07874310507250515,0.07874310507250515
2026-01-06 09:00:00,2026-01-06,9,-0.0010861627690052973,0.0010090113031691955,0.005243335496004615,0.002095174072174493,0.0014018795918673277,0.9985973834991455,STRESS,0.25017341234647056,0.06536421348204842,0.2354251798795161,-0.18480919886442215,0.18480919886442215,-0.014748232466954447,0.014748232466954447
2026-01-06 10:00:00,2026-01-06,10,-0.0013499833302345954,-0.00030421825476513074,0.0044314917224008415,0.0010457650754694646,0.0014018795918673277,0.9985973834991455,STRESS,0.24584728915619442,0.06499251231168007,0.19897348485058422,-0.18085477684451434,0.18085477684451434,-0.046873804305610195,0.046873804305610195
2026-01-06 11:00:00,2026-01-06,11,-0.0003002439504633863,-0.00045557305574711235,0.005212972775763467,-0.00015532910528372608,0.0014018795918673277,0.9985973834991455,STRESS,0.22856365851375954,0.05828463751630348,0.234061897121842,-0.17027902099745607,0.17027902099745607,0.005498238608082462,0.005498238608082462
2026-01-06 12:00:00,2026-01-06,12,0.001462838542212753,-0.0010816497610617037,0.0048427474900055315,-0.002544488303274457,0.0014018795918673277,0.9985973834991455,STRESS,0.19935557777567978,0.07557512307572643,0.21743882301912193,-0.12378045469995334,0.12378045469995334,0.018083245243442153,0.018083245243442153
2026-01-06 13:00:00,2026-01-06,13,0.0012361172513984501,0.0004063729298505754,0.004789448509451405,-0.0008297443215478748,0.0014018795918673277,0.9985973834991455,STRESS,0.11799284599327461,0.07767078897951092,0.2150457047275475,-0.04032205701376369,0.04032205701376369,0.09705285873427288,0.09705285873427288
2026-01-06 14:00:00,2026-01-06,14,-0.010007607977317902,0.00031093329366410264,0.004724230202563841,0.010318541270982005,0.0014018795918673277,0.9985973834991455,STRESS,0.4645741943326052,0.07887146112715314,0.2121174100109226,-0.38570273320545206,0.38570273320545206,-0.2524567843216826,0.2524567843216826
2026-01-06 15:00:00,2026-01-06,15,-0.002309163859918694,-1.2274938813799092e-05,0.004927608379672547,0.002296888921104895,0.0014018795918673277,0.9985973834991455,STRESS,0.47599126332064307,0.07446739670837657,0.22124906751517148,-0.40152386661226647,0.40152386661226647,-0.2547421958054716,0.2547421958054716
2026-01-06 16:00:00,2026-01-06,16,-0.004215649698570129,-0.0008904937764021862,0.004449109378202377,0.003325155922167943,0.0014018795918673277,0.9985973834991455,STRESS,0.5119697688551774,0.08451578306328268,0.1997645156341937,-0.42745398579189475,0.42745398579189475,-0.3122052532209837,0.3122052532209837
2026-01-06 17:00:00,2026-01-06,17,0.00041856129680159916,-0.0003140754863581898,0.005366905416813539,-0.000732636783159789,0.0014018795918673277,0.9985973834991455,STRESS,0.5099880972360162,0.07272747364534984,0.2409734555632495,-0.4372606235906664,0.4372606235906664,-0.26901464167276673,0.26901464167276673
2026-01-06 18:00:00,2026-01-06,18,0.00015216068197324538,0.0009129113595183572,0.004333973879760449,0.0007607506775451118,0.0014018795918673277,0.9985973834991455,STRESS,0.5064192593602326,0.08235809592812698,0.19459494457549203,-0.4240611634321056,0.4240611634321056,-0.31182431478474054,0.31182431478474054
